country_name,words,count
UK,पहलवान,348
UK,formula one,348
UK,डब्लू डब्लू ई,348
UK,logan paul,345
UK,nba,345
UK,goal,344
UK,transfer news,343
UK,official,340
UK,education,340
UK,epl highlights 1920,338
UK,manchester united latest news,336
UK,live stream,335
UK,gameplay,334
UK,tech,333
UK,youtube,329
UK,apple,328
UK,2021,328
UK,charli damelio,325
UK,games,324
UK,noah beck,321
UK,technology,320
UK,covid-19,319
UK,epl,318
UK,fight,318
UK,parody,318
UK,vlogging,316
UK,donald trump,314
UK,arsenal fan tv,312
UK,ps5,311
UK,charli d'amelio,307
UK,dixie,307
UK,xbox,305
UK,behzinga,304
UK,david luiz,299
UK,k-pop,298
UK,solskjaer press conference,297
UK,troopz,296
UK,tyson fury,294
UK,mu live,294
UK,jake paul,292
UK,moresidemen,292
UK,laugh,291
UK,cartoon,290
UK,prank,289
UK,champions league,289
UK,lockdown,287
UK,ronaldo,287
UK,iphone 12,286
UK,records,286
UK,espn,286
UK,drama,285
UK,nicolas pepe,284
UK,aftv,284
UK,exercise,283
UK,xbox one,283
UK,dixie d'amelio,282
UK,covid,282
UK,health,281
UK,marvel,278
UK,arteta,276
UK,humor,273
UK,sketch,273
UK,comedian,272
UK,kids,271
UK,official music video,268
UK,pop music,267
UK,funny videos,267
UK,youtuber,266
UK,simon,266
UK,celebrities,266
UK,song,266
UK,podcast,265
UK,dream minecraft,265
UK,beta squad,264
UK,dream smp,264
UK,wwe 2020,263
UK,hollywood,263
UK,teaser,262
UK,joe biden,261
UK,charli,259
UK,trending,259
UK,battle royale,258
UK,viral,257
UK,playstation,257
UK,video games,257
UK,ps4,256
UK,cute,256
UK,thomas partey,255
UK,tv,254
UK,mesut ozil,253
UK,itv,253
UK,dance,251
UK,beauty,251
UK,unboxing,250
UK,zerkaa,250
UK,spurs,250
UK,hacks,249
UK,pierre-emerick aubameyang,248
UK,home workout,248
UK,cooking,248
UK,raw,247
UK,netflix,247
UK,playstation 5,247
UK,play,247
UK,hilarious,247
UK,fifa 21,246
UK,afc,245
UK,pc,244
UK,tottenham,244
UK,gabriel,243
UK,bruno fernandes,242
UK,boris johnson,241
UK,iphone 12 pro,241
UK,vikkstar,239
UK,exclusive,239
UK,xhaka,237
UK,man city,236
UK,minecraft but,236
UK,barcelona,235
UK,disney,235
UK,dad,235
UK,random,234
UK,grand prix,233
UK,british,233
UK,lifestyle,233
UK,xbox series x,232
UK,conor mcgregor,231
UK,jadon sancho,228
UK,martinelli,228
UK,movie,228
UK,tbjzl,228
UK,dt,227
UK,react,227
UK,mercedes,226
UK,skills,224
USA,funny,3032
USA,comedy,2219
USA,music,1499
USA,football,1420
USA,rap,1417
USA,highlights,1396
USA,news,1240
USA,2020,1236
USA,vlog,1185
USA,hip hop,1174
USA,animation,1117
USA,nba,1080
USA,minecraft,1075
USA,tiktok,967
USA,challenge,957
USA,family,923
USA,music video,862
USA,among us,843
USA,basketball,834
USA,highlight,807
USA,how to,790
USA,nfl,788
USA,tik tok,783
USA,game,765
USA,gaming,757
USA,reaction,740
USA,family friendly,736
USA,play,729
USA,fortnite,706
USA,soccer,705
USA,sports,696
USA,video,690
USA,new,689
USA,entertainment,680
USA,bts,667
USA,diy,647
USA,review,622
USA,james charles,608
USA,trailer,581
USA,live,573
USA,sport,572
USA,pop,564
USA,defense,563
USA,offense,555
USA,plays,547
USA,ufc,521
USA,science,501
USA,interview,500
USA,espn,476
USA,the,472
USA,kpop,472
USA,parody,472
USA,dixie damelio,461
USA,fun,460
USA,american football,459
USA,education,457
USA,charli damelio,446
USA,food,440
USA,official music video,440
USA,cartoon,427
USA,latin,425
USA,donald trump,425
USA,records,425
USA,joe biden,414
USA,season,412
USA,dixie,405
USA,charli d'amelio,403
USA,christmas,397
USA,touchdown,394
USA,ps5,393
USA,dream,386
USA,meme,386
USA,top plays,380
USA,td,380
USA,best plays,380
USA,game highlights,380
USA,disney,380
USA,tutorial,376
USA,gameplay,372
USA,minecraft challenge,369
USA,noah beck,368
USA,buzzfeed,368
USA,new york,366
USA,dixie d'amelio,366
USA,reggaeton,365
USA,2021,363
USA,humor,361
USA,celebrities,358
USA,g league,357
USA,boxing,357
USA,teaser,356
USA,k-pop,352
USA,animated,350
USA,charli,349
USA,marvel,348
USA,tech,345
USA,funny videos,345
USA,trending,340
USA,nintendo,339
USA,mma,339
USA,laugh,336
USA,viral,335
USA,reacting,335
USA,lil durk,334
USA,love,333
USA,fortnite battle royale,331
USA,apple,330
USA,hilarious,330
USA,baby,330
USA,official,328
USA,video games,327
USA,r&b,326
USA,react,325
USA,drama,324
USA,makeup,323
USA,cute,323
USA,atlantic records,323
USA,battle royale,317
USA,action,314
USA,technology,314
USA,youtube,313
USA,politics,310
USA,unboxing,309
USA,beauty,305
USA,xbox,305
USA,matpat,304
USA,cooking,304
USA,video game,302
USA,lakers,301
USA,ps4,300
USA,trap,300
USA,experiment,300
USA,lebron james,299
USA,sketch,298
USA,games,295
USA,xbox one,294
USA,pregnant,294
USA,nbc,291
USA,among us animation,289
USA,movie,288
USA,jump shot,288
USA,lil baby,288
USA,song,287
USA,atlanta,284
USA,playstation 5,282
USA,steal,281
USA,fox,280
USA,playstation,279
USA,fail,279
USA,snl,279
USA,los angeles lakers,278
USA,pregnancy,277
USA,hacks,276
USA,assist,275
USA,rebound,275
USA,nba season,273
USA,exclusive,272
USA,hollywood,272
USA,nba playoffs,272
USA,fight,271
USA,damelio,271
USA,방탄소년단,271
USA,commentary,271
USA,trump,271
USA,pc,270
USA,d'amelio,270
USA,dream minecraft,269
USA,yt:cc=on,268
USA,coronavirus,266
USA,pass,265
USA,futbol,264
USA,iphone 12,262
USA,history,260
USA,full game highlights,259
USA,late night,258
USA,lol,258
USA,hiphop,257
USA,goals,256
USA,full game recap,256
USA,prank,255
USA,reviews,253
USA,megan thee stallion,253
USA,official video,252
USA,recipe,250
USA,dream smp,249
USA,drake,248
USA,vlogs,247
USA,clip,247
USA,netflix,247
USA,tv,247
USA,james,245
USA,dude,245
USA,dp,245
USA,saturday night live,244
USA,surprise,243
USA,celebrity,241
USA,adventure,241
USA,complex,241
USA,addison rae,239
USA,hop,237
USA,blackpink,236
USA,fashion,236
USA,premier league,236
USA,hip-hop,236
USA,jake paul,235
USA,podcast,234
USA,heidi d'amelio,234
USA,marc d'amelio,234
USA,wandavision,231
USA,film,231
USA,covid-19,230
USA,hype house,230
USA,playoffs,230
USA,ko,229
USA,skit,229
USA,game theory,229
USA,dunk,227
USA,minecraft but,226
USA,new music,226
USA,boyfriend,226
USA,buzzfeedvideo,225
USA,iphone 12 pro,225
USA,do it yourself,225
USA,comedian,223
USA,hip,223
USA,fox sports,222
USA,life,222
USA,kids,221
USA,rpg,220
USA,chef,219
USA,battle,219
USA,logan paul,218
USA,film theory,218
USA,kamala harris,217
USA,larray,217
USA,cardi b,217
USA,knockout,216
USA,space,215
USA,tik tok makeup,215
USA,imposter,215
USA,video),213
USA,mexico,212
USA,xbox series x,210
USA,physics,210
USA,season 46,210
USA,snl 46,209
USA,try,209
USA,sidemen,208
USA,holiday,208
USA,urban,208
