country_name,channel_title,videos,views
Germany,SelenaGomezVEVO,4,16567400.5
S Korea,Liverpool FC,4,2009267.0
Mexico,SHINee,4,986340.75
Germany,THE BOYZ,4,3283820.5
Germany,TREASURE (트레저),4,9183007.0
Russia,KatyPerryVEVO,4,2543738.25
India,Harsh Beniwal,4,14373030.25
Germany,GRM Daily,4,1469869.5
Japan,ITZY,4,5088127.25
Japan,菅田将暉 Official Channel,4,3675228.0
Germany,HBO Max,4,9602395.25
France,DemiLovatoVEVO,4,4398904.5
Germany,BTS - Topic,4,4526230.0
Japan,MAMAMOO,4,13170938.75
Germany,ITZY,4,3616026.25
Germany,Hornstromp Games,4,9955799.25
Germany,Jojo Sim,4,15064671.25
Germany,DemiLovatoVEVO,4,4267565.75
India,The Late Late Show with James Corden,4,10309174.25
Germany,JxmyHighroller,4,902754.0
Japan,PENTAGON 펜타곤 (Official YouTube Channel),4,7093049.25
India,UFC - Ultimate Fighting Championship,4,7367916.75
Japan,Stray Kids,4,1528238.0
Japan,1theK (원더케이),4,11470303.25
Germany,Call of Duty,4,2253852.5
Germany,Everton Football Club,4,1746270.0
Japan,E ve,4,4238709.0
Japan,FORMULA 1,4,5010980.75
Japan,The Late Late Show with James Corden,4,10394335.0
Japan,JustinBieberVEVO,4,33891186.0
India,HBO Max,4,9854735.75
UK,OliviaRodrigoVEVO,4,13948779.75
Germany,ZaynVEVO,4,5908402.0
Russia,T-Series,4,21576344.75
Mexico,Chelsea Football Club,4,3020941.5
Mexico,HBO Max,4,10142123.75
Germany,Recording Academy / GRAMMYs,4,4067640.5
S Korea,PENTAGON 펜타곤 (Official YouTube Channel),4,7978241.5
UK,Bachelor Nation,4,449119.5
Mexico,MBCkpop,4,8195800.0
Mexico,Nintendo,4,1820481.0
Germany,Ryan Reynolds,4,2850840.0
UK,BTS - Topic,4,5384997.25
Germany,NBC News,4,8966305.75
Germany,NPR Music,4,4818908.75
Russia,Recording Academy / GRAMMYs,4,5380554.0
Germany,MrBeast Shorts,4,6679039.75
Mexico,HyunA,4,6476766.75
India,Mnet K-POP,4,4017665.0
Germany,OliviaRodrigoVEVO,4,11021967.25
UK,James Bond 007,4,2963640.75
Russia,BT Sport,4,4376255.0
Canada,Jeep,4,9560377.25
Germany,LARRAY,4,6594035.25
UK,ITZY,4,3895425.5
UK,ABC News,4,2501674.75
UK,Adult Swim,4,4066260.25
Russia,BadComedian,4,6214451.0
Germany,VendeeGlobeTV,4,252973.25
Mexico,BTS - Topic,4,6024323.25
S Korea,Apple,4,26471309.0
Mexico,loonatheworld,4,5213971.5
Mexico,melanie martinez,4,3803054.0
Germany,Warner Bros. Pictures,4,8426727.0
India,BLive Music,4,10335872.0
India,BBC,4,3341911.5
UK,Dream,4,20482033.75
Germany,MBCkpop,4,6989648.5
India,Shree Brar,4,8735147.5
India,RS Rhythm,4,9445524.25
UK,KatyPerryVEVO,4,6061792.5
UK,1theK (원더케이),4,11985754.25
Germany,MoreSidemen,4,4271946.0
India,Recording Academy / GRAMMYs,4,3390086.75
Mexico,CLC 씨엘씨 (Official YouTube Channel),4,7130015.75
Japan,iKON,3,5791935.0
USA,HyundaiWorldwide,3,6526976.0
Brazil,Various Artists - Topic,3,466548.6666666667
Canada,Speed Records,3,4403183.0
Japan,aespa,3,5880815.0
Canada,Sky Sports Boxing,3,1305075.0
S Korea,이근대위 ROKSEAL,3,5923576.333333333
Canada,Sony Pictures Entertainment,3,3591390.3333333335
Japan,Stone Music Entertainment,3,8593897.666666666
Japan,TaylorSwiftVEVO,3,16851013.0
Japan,SpaceX,3,5860285.666666667
Japan,Super Smash Bros.,3,2775589.3333333335
Canada,LilNasXVEVO,3,36126666.0
Canada,Ligue 1 Uber Eats,3,1415599.0
USA,Flow La Movie,3,13868764.0
Canada,LeBouseuh,3,2012705.6666666667
Canada,Lucas Studio,3,804079.3333333334
Mexico,1theK (원더케이),3,13993373.333333334
Japan,채널 NCT DAILY,3,1458044.0
Japan,パオパオチャンネル,3,3546663.0
Canada,Nota Bene,3,371632.0
Canada,Pamela Reif,3,1412951.3333333333
Canada,NBC Sports,3,1547726.6666666667
Brazil,TheWeekndVEVO,3,22928783.0
S Korea,선미 SUNMI,3,7993699.666666667
Brazil,Dixie D'Amelio,3,9425304.333333334
Canada,PrizMatex,3,8525770.0
UK,The Beatles,3,1147460.0
Russia,loonatheworld,3,2052494.3333333333
USA,DRIVETRIBE,3,1446523.6666666667
Canada,DemiLovatoVEVO,3,5430384.0
Russia,HyunA,3,2324522.6666666665
USA,Everton Football Club,3,3178510.6666666665
Mexico,beIN SPORTS USA,3,304136.3333333333
Brazil,Ed Sheeran,3,10830869.666666666
Russia,1theK Originals - 원더케이 오리지널,3,1401847.0
Mexico,Recording Academy / GRAMMYs,3,4124023.6666666665
S Korea,Official fromis_9,3,277250.6666666667
USA,LilNasXVEVO,3,36179225.666666664
Mexico,MileyCyrusVEVO,3,23546749.666666668
Mexico,MLD ENTERTAINMENT,3,12042690.666666666
Canada,FastGoodCuisine,3,1227537.0
Canada,Diljit Dosanjh,3,14162171.666666666
Canada,Ed Sheeran,3,8144341.666666667
Russia,Adult Swim,3,2364339.6666666665
Canada,Dylan Ayres,3,7373459.666666667
Russia,유 퀴즈 온 더 튜브,3,2740387.0
Canada,DrakeVEVO,3,16082837.0
Mexico,OliviaRodrigoVEVO,3,21017935.333333332
Japan,MTV,3,8371270.333333333
Russia,Jennierubyjane Official,3,7392210.333333333
Russia,Jessi,3,3948004.3333333335
USA,DrakeVEVO,3,16186952.333333334
Brazil,SBS Entertainment,3,3005699.0
USA,SBS Entertainment,3,2977545.6666666665
Canada,SBS Entertainment,3,2956006.6666666665
USA,Dreamcatcher official,3,10727423.666666666
Canada,Poisson Fécond,3,873307.6666666666
Russia,HarryStylesVEVO,3,9328405.666666666
Brazil,TOP MEDIA,3,4707388.0
Germany,Megan Thee Stallion,3,11453595.666666666
Brazil,Call of Duty,3,4886218.0
UK,LilNasXVEVO,3,31854904.666666668
Germany,C-SPAN,3,10605243.333333334
UK,Stone Music Entertainment,3,23215834.0
Germany,HarryStylesVEVO,3,16231180.0
Germany,HyunA,3,2980978.3333333335
UK,MBCkpop,3,8913565.0
UK,MTV UK,3,8771752.333333334
UK,NBC Sports,3,661065.6666666666
Brazil,CLC 씨엘씨 (Official YouTube Channel),3,8128150.333333333
France,XXL,3,2736001.6666666665
Germany,Ed Sheeran,3,7370611.0
UK,Sony Pictures Entertainment,3,3583951.6666666665
Germany,First We Feast,3,3152957.6666666665
S Korea,BRANDNEW MUSIC,3,4596833.333333333
Germany,Stone Music Entertainment,3,17262497.333333332
France,LilNasXVEVO,3,33202188.666666668
UK,TravisScottVEVO,3,6041345.333333333
Germany,The Telegraph,3,2280115.0
Russia,Unbox Therapy,3,2975660.3333333335
Germany,TIKTORIKI,3,19983526.0
France,Liverpool FC,3,1867161.0
Germany,TravisScottVEVO,3,5544403.666666667
UK,USA TODAY,3,406207.6666666667
Brazil,HarryStylesVEVO,3,18122984.0
Brazil,HBO Max,3,4825329.333333333
Germany,TODAY,3,2855685.0
Germany,Tool_Tips,3,1966326.0
Germany,Tucker Budzyn,3,1841459.6666666667
S Korea,BLACKPINK - Topic,3,7320490.0
Germany,Behzinga,3,2172608.0
Germany,AFTV,3,833145.3333333334
Germany,KBS WORLD TV,3,2622368.0
UK,SBS Entertainment,3,2950165.3333333335
USA,Wisin,3,15918113.0
Brazil,Cyberpunk 2077,3,2971781.0
Germany,KatyPerryVEVO,3,6731275.0
France,SBS Entertainment,3,2929248.3333333335
Germany,LilNasXVEVO,3,24943551.666666668
USA,Walt Disney Animation Studios,3,6093842.333333333
Brazil,Dead by Daylight,3,798842.0
Germany,SBS Entertainment,3,2929248.3333333335
UK,HarryStylesVEVO,3,16688678.0
Germany,Sky News,3,3479817.0
France,MariahCareyVEVO,3,6613446.333333333
France,Minecraft,3,1825386.6666666667
Russia,Vogue,3,2574062.6666666665
Russia,Vie Channel - HTV2 [ RAP VIỆT Official ],3,7002004.0
UK,Hornstromp Games,3,12408063.333333334
Germany,NBA on TNT,3,835009.0
France,OliviaRodrigoVEVO,3,16294596.0
Brazil,FC Barcelona,3,4157649.6666666665
Germany,Cricbuzz,3,880560.6666666666
France,aespa,3,5015695.666666667
UK,SelenaGomezVEVO,3,20449798.333333332
Germany,Desi Music Factory,3,29475684.0
France,iKON,3,4995805.0
Germany,DRIVETRIBE,3,1065757.0
Germany,CHUNG HA_Official,3,4991278.333333333
Germany,BT Sport Boxing,3,5724573.666666667
Germany,AmazingPhil,3,1074238.6666666667
Mexico,fantagio 판타지오,3,3874853.6666666665
Canada,Fédération Française de Football,3,480408.6666666667
Mexico,iKON,3,5455461.666666667
UK,ZaynVEVO,3,8487175.0
Russia,MileyCyrusVEVO,3,11079953.333333334
Canada,The Late Late Show with James Corden,3,7054729.666666667
Canada,Walt Disney Animation Studios,3,6030178.666666667
USA,Arsenal,3,1262972.6666666667
UK,Young Merkules,3,339663.0
Russia,Sky News,3,1540421.6666666667
France,Jessi,3,5602096.666666667
UK,Clash Royale,3,3435370.6666666665
France,HarryStylesVEVO,3,16231180.0
USA,The Emirates FA Cup,3,1524531.6666666667
India,Clash Royale,3,3260895.6666666665
UK,dojacatVEVO,3,10395247.0
UK,aespa,3,5539335.666666667
UK,Cosmopolitan,3,2396954.0
India,Minecraft,3,2581947.6666666665
UK,DrakeVEVO,3,12555614.333333334
Russia,Tekashi 6ix9ine,3,15368483.0
Germany,Woody & Kleiny Extra,3,38407094.0
UK,Ed Sheeran,3,8144341.666666667
Russia,The Q,3,1742222.0
UK,Various Artists - Topic,3,1130630.6666666667
USA,The Masked Singer,3,251668.33333333334
UK,DAZN Canada,3,192231.0
Germany,You Suck At Cooking,3,580202.6666666666
UK,DemiLovatoVEVO,3,5430384.0
Russia,TOP MEDIA,3,1593505.6666666667
UK,Walt Disney Studios,3,3550055.3333333335
France,KatyPerryVEVO,3,7153388.333333333
Canada,Woody & Kleiny Extra,3,45951354.0
Canada,dojacatVEVO,3,11002599.333333334
USA,Boston Dynamics,3,10708681.0
Japan,BTS - Topic,3,5389982.666666667
Brazil,MileyCyrusVEVO,3,22903737.0
S Korea,KBS WORLD TV,3,3034248.6666666665
Japan,M2,3,1201789.6666666667
Japan,Hikaru Utada,3,5378024.666666667
India,ZaynVEVO,3,8092706.666666667
USA,CLC 씨엘씨 (Official YouTube Channel),3,8589631.333333334
USA,SidemenReacts,3,2331082.3333333335
USA,CNCOVEVO,3,4540085.333333333
Japan,KBS WORLD TV,3,3006118.6666666665
Japan,KQ ENTERTAINMENT,3,17058074.333333332
Canada,USA TODAY,3,556724.0
Russia,Megan Thee Stallion,3,4006957.0
India,SelenaGomezVEVO,3,19996037.333333332
USA,BTS - Topic,3,7402026.333333333
Brazil,Megan Thee Stallion,3,15666657.0
Canada,aespa,3,5306874.666666667
USA,ChristianNodalVEVO,3,16030414.666666666
Japan,Brawl Stars,3,26526987.333333332
Brazil,NPR Music,3,6913555.0
Japan,BillieEilishVEVO,3,19752353.666666668
Japan,ArianaGrandeVevo,3,37580469.0
Russia,MrBeast,3,15446053.666666666
India,The Telegraph,3,2811000.0
Japan,Ado,3,4809671.0
Canada,This Morning,3,926205.0
India,TheEllenShow,3,888948.3333333334
Russia,Markiplier,3,3482697.0
UK,Babish Culinary Universe,3,2286294.3333333335
Canada,ZaynVEVO,3,8841721.333333334
France,Boston Dynamics,3,9285176.666666666
Russia,CBS News,3,14128327.666666666
Canada,Fox News,3,16529559.0
Canada,France tv sport,3,283583.0
USA,LIGA BBVA MX,3,676346.6666666666
Russia,BT Sport Boxing,3,4795268.333333333
Mexico,Kim Loaiza,3,15565326.333333334
S Korea,Tasty Hoon 테이스티훈,3,4340170.666666667
Mexico,CHUNG HA_Official,3,7224927.333333333
Brazil,aespa,3,5506996.666666667
Mexico,Cardi B,3,47994409.666666664
Canada,LadyGagaVEVO,3,7188810.333333333
Mexico,Anitta,3,9946662.0
USA,PewDiePie,3,7182084.666666667
Mexico,BT Sport,3,6681265.0
Russia,Cardi B,3,8801750.333333334
S Korea,거눈 GONOON,3,6375126.666666667
Canada,JJ Olatunji,3,4832399.666666667
Canada,JTBC Entertainment,3,251358.0
Mexico,DemiLovatoVEVO,3,5982870.666666667
S Korea,Jennierubyjane Official,3,12962688.333333334
Mexico,Star Wars,3,3935326.3333333335
Mexico,The Emirates FA Cup,3,3515976.3333333335
S Korea,HYBE LABELS,3,27870109.666666668
Mexico,The Official Pokémon YouTube channel,3,1990972.6666666667
Mexico,SBS Entertainment,3,2977545.6666666665
France,BlackEyedPeasVEVO,3,21212360.0
S Korea,LOTTERIA롯데리아,3,4684307.0
USA,Maluma,3,14939156.333333334
Russia,CLC 씨엘씨 (Official YouTube Channel),3,3220633.0
Mexico,Liverpool FC,3,2778580.0
Canada,ITZY,3,5148249.666666667
France,Ed Sheeran,3,7370611.0
India,MAMAMOO,3,9753646.333333334
Mexico,HarryStylesVEVO,3,18397434.0
France,BT Sport,3,3896312.3333333335
France,CLC 씨엘씨 (Official YouTube Channel),3,8574063.333333334
France,BLACKPINK - Topic,3,9131215.0
France,Amazon Prime Video,3,5400918.333333333
USA,Stone Music Entertainment,3,22521266.0
India,PlayStation,3,5659861.0
France,Arsenal,3,1528607.0
USA,America's Got Talent,3,5285772.666666667
France,Cardi B,3,42664471.666666664
Russia,SBS Entertainment,3,2210702.0
UK,melanie martinez,3,4459009.333333333
UK,America's Got Talent,3,5292056.666666667
France,BTS - Topic,3,6131354.333333333
UK,Boston Dynamics,3,9943838.333333334
Mexico,HYBE LABELS,3,27838842.666666668
India,Dua Lipa,3,10468881.0
Canada,HarryStylesVEVO,3,17423206.666666668
Brazil,Luísa Sonza,3,14981621.666666666
India,HarryStylesVEVO,3,14323691.333333334
France,Daddy Yankee,3,14940431.666666666
USA,1theK (원더케이),3,15033779.333333334
Brazil,MBCkpop,3,9079164.333333334
France,Everton Football Club,3,2250951.3333333335
UK,CHUNG HA_Official,3,6118767.333333333
Mexico,ITZY,3,5300795.333333333
India,Savage Rechords,2,30085261.0
Russia,[adult swim junior],2,4419042.0
Canada,nojroom,2,21742598.5
France,PENTAGON 펜타곤 (Official YouTube Channel),2,8387398.5
Germany,NOW UNITED,2,5408411.0
Canada,starshipTV,2,10508338.0
India,ABC,2,2646622.0
India,Sony Pictures Entertainment,2,2710902.0
Brazil,Motion Station,2,783279.5
Brazil,Justin Bieber,2,4421911.0
Russia,dojacatVEVO,2,7778357.5
USA,BlackEyedPeasVEVO,2,38972324.5
India,TravisScottVEVO,2,6630317.0
France,Jake Paul,2,6983801.0
Russia,Movie Flix TV,2,6690175.0
USA,Sky Sports Boxing,2,1308809.0
Canada,Windies Cricket,2,7773776.0
India,VATS RECORDS,2,9361681.5
India,VIP Records,2,9009888.0
Canada,carwow,2,2323829.5
India,Team7 Picture,2,8369840.5
India,Sharma Sisters,2,16424408.0
UK,GiveonVEVO,2,4114216.0
Russia,NPR Music,2,5216204.5
Russia,NOW UNITED,2,3113106.0
India,FoxStarHindi,2,34184054.0
France,Dude Perfect,2,11875941.0
UK,(G)I-DLE (여자)아이들 (Official YouTube Channel),2,21482069.0
France,DrakeVEVO,2,20214946.0
France,Drake,2,6468581.5
USA,Tool_Tips,2,3303015.0
UK,Bruno Mars,2,17179827.5
France,Dixie D'Amelio,2,10472037.0
India,Dixie D'Amelio,2,9421500.5
Germany,Sech,2,13776484.5
France,FNCEnt,2,2070382.0
UK,iKON,2,7591717.5
UK,CLC 씨엘씨 (Official YouTube Channel),2,12003865.5
Brazil,Liverpool FC,2,3429300.5
Russia,SHINee,2,443257.5
USA,Tekashi 6ix9ine,2,4006581.0
Brazil,LilNasXVEVO,2,60943520.0
UK,BLACKPINK - Topic,2,11148451.5
Canada,iKON,2,8016491.0
India,A2 Motivation {Arvind Arora},2,8913172.5
India,SpaceX,2,7457128.0
India,Talking Tom,2,1800041.0
USA,Kim Loaiza,2,16162313.0
Russia,PENTAGON 펜타곤 (Official YouTube Channel),2,2640518.5
Mexico,Jessi,2,9599437.5
UK,Donut Media,2,1715246.5
S Korea,TIME,2,3192133.0
Germany,WayV,2,1528546.0
France,melanie martinez,2,5559439.0
Germany,DAZN Canada,2,150827.0
USA,Nike,2,19186046.5
UK,Official Saweetie,2,16027493.5
Canada,Glamour,2,3840952.5
Germany,Daddy Yankee,2,11205467.5
Mexico,James Charles,2,9354644.0
Canada,Alan Becker,2,10854685.0
S Korea,WINNER,2,5575421.0
S Korea,Weki Meki 위키미키,2,5544681.5
S Korea,Warner Bros. Pictures,2,26318526.0
S Korea,Tokopedia,2,7558532.5
Mexico,KBS WORLD TV,2,4168160.0
Russia,BLACKPINK - Topic,2,5809646.0
Germany,(G)I-DLE (여자)아이들 (Official YouTube Channel),2,19871639.5
Germany,Skip and Shannon: UNDISPUTED,2,1747197.0
USA,League of Legends: Wild Rift,2,4329135.0
Canada,GiveonVEVO,2,4761034.0
Russia,BBC,2,3314892.0
France,Aston Villa FC,2,3031375.5
Canada,웃웃TwinsFromRussia,2,63369232.5
USA,Super Smash Bros.,2,2622135.5
France,Anitta,2,10583153.0
India,NFL,2,16496566.0
USA,US Open Tennis Championships,2,2030436.0
India,NASA,2,16894475.5
USA,Alan Becker,2,10854685.0
Germany,Super Smash Bros.,2,2538072.5
Germany,Official Saweetie,2,14394616.5
UK,Alan Becker,2,10053151.0
Canada,아는형님 Knowingbros,2,7484274.0
Russia,BBC News,2,3552788.0
Germany,ONEUS,2,4895353.5
Russia,Nintendo,2,1420427.5
USA,Anuel AA,2,40861786.0
Germany,Ozuna,2,17784197.5
USA,Anitta,2,11805592.5
Germany,PENTAGON 펜타곤 (Official YouTube Channel),2,6541582.5
France,Official Saweetie,2,12059609.5
France,Addison Rae,2,5414494.5
Russia,ZaynVEVO,2,4642618.0
Germany,Smosh Pit,2,1043918.5
Russia,LilNasXVEVO,2,15079658.0
Russia,ShawnMendesVEVO,2,11106467.0
Germany,Sony Music India,2,34863386.5
UK,KBS WORLD TV,2,3496917.5
Japan,- Candy Foxx,2,12262519.0
Brazil,PENTAGON 펜타곤 (Official YouTube Channel),2,13424667.0
Canada,TravisScottVEVO,2,8821832.0
USA,Dylan Ayres,2,7296142.5
Russia,jeffreestar,2,1664802.5
Germany,LazarBeam,2,7231332.0
Japan,PlayStation,2,5053953.5
Canada,THE BOYZ,2,7024135.5
USA,Sabrina Carpenter,2,4718252.5
Japan,SHINee,2,1642425.5
Russia,Lilifilm Official,2,8697620.5
Canada,TWICE JAPAN OFFICIAL YouTube Channel,2,4842913.5
Japan,starshipTV,2,16153454.0
Japan,NASA,2,17393954.5
Germany,Tekashi 6ix9ine,2,3490416.0
Germany,M2,2,2038962.5
UK,Windies Cricket,2,7744092.0
Germany,nojroom,2,16468668.0
Japan,US Open Tennis Championships,2,800153.0
Japan,ShawnMendesVEVO,2,28446497.0
Canada,Tokopedia,2,6682475.0
Russia,KBS WORLD TV,2,2356943.0
Japan,(G)I-DLE (여자)아이들 (Official YouTube Channel),2,21483825.0
Germany,KarolGVEVO,2,17830686.5
Mexico,MAXVEVO,2,6026864.0
Canada,The Pixel Kingdom,2,50557581.0
USA,Drake,2,7847619.5
Russia,MTV UK,2,8550463.5
Japan,Clash Royale,2,5688174.0
UK,TWICE JAPAN OFFICIAL YouTube Channel,2,4515735.5
Brazil,DrakeVEVO,2,18480100.5
France,Sech,2,13776484.5
Russia,USA TODAY,2,19904814.5
Russia,iKON,2,3267741.0
S Korea,하성운 HASUNGWOON,2,4919790.5
India,Windies Cricket,2,7693862.0
Brazil,Samsung,2,2653469.0
France,Sky Sport HD,2,3179850.5
Germany,선미 SUNMI,2,5826156.5
Canada,Voot,2,8242998.5
Germany,Miniminter,2,1511967.5
Canada,Valouzz,2,2116260.0
USA,CHUNG HA_Official,2,10225374.0
France,KONNECT Entertainment,2,10849046.0
Canada,Super Smash Bros.,2,2609953.0
UK,LadyGagaVEVO,2,10487336.0
Russia,LadyGagaVEVO,2,6562151.5
Germany,Rehaan Records,2,14493700.5
Brazil,Fortnite,2,6240611.5
Brazil,M2,2,1831073.5
India,HYBE LABELS,2,39918668.0
France,Bruno Mars,2,15282498.0
Brazil,MTV UK,2,14217692.0
Russia,PowerfulJRE,2,6522928.5
France,HyundaiWorldwide,2,6433544.0
France,NBA on TNT,2,767393.5
India,Kunal Chhabhria,2,13342643.5
India,Maddock Films,2,14918252.0
Russia,WayV,2,1486205.0
France,CIX Official,2,10016919.5
Germany,Saad Lamjarred | سعد لمجرد,2,12868835.5
UK,starshipTV,2,13742923.5
USA,The Beatles,2,1621010.5
India,CarryMinati,2,23932065.0
USA,TravisScottVEVO,2,9457781.0
India,Cricket South Africa,2,5807529.0
India,DIL Music,2,9025804.5
Germany,Sony Music South,2,10663837.0
UK,HYBE LABELS,2,39918668.0
USA,(G)I-DLE (여자)아이들 (Official YouTube Channel),2,22560922.0
Russia,League of Legends: Wild Rift,2,2031102.5
Germany,melanie martinez,2,5559439.0
UK,Tekashi 6ix9ine,2,3641551.0
USA,Damn Seconds,2,9915239.0
Russia,MLD ENTERTAINMENT,2,2463353.0
Germany,Magic: The Gathering,2,6067544.5
Germany,MalumaVEVO,2,7660712.0
Japan,Eve,2,3282718.5
Canada,SagaHits,2,8652285.5
Japan,HYBE LABELS,2,40729417.0
France,KBS WORLD TV,2,3190911.0
Canada,Sech,2,16763850.0
India,Jubin Nautiyal,2,12888869.5
Germany,MORGENSHTERN,2,12677337.5
France,KBS Kpop,2,362643.5
Russia,MAXVEVO,2,3457603.0
USA,Sech,2,20719537.5
Canada,Tekashi 6ix9ine,2,3799560.5
Germany,MTV UK,2,10184013.0
UK,Cricbuzz,2,873010.5
Japan,NPR Music,2,9523092.5
USA,CBC News: The National,2,3200428.5
France,LadyGagaVEVO,2,10418480.5
France,SHINee,2,1284902.5
Mexico,Marvel Entertainment,2,6344632.0
Canada,Cricket South Africa,2,5807529.0
Brazil,Sky Sport HD,2,3171382.0
Canada,PowerfulJRE,2,3693873.5
Russia,Hoonigan,2,3388561.0
Russia,J97,2,13255851.5
France,Sony Pictures Entertainment,2,3166758.0
UK,THE BOYZ,2,6752262.5
Japan,まいぜんシスターズ,2,3003984.5
UK,T-Mobile,2,11728661.5
Canada,PENTAGON 펜타곤 (Official YouTube Channel),2,9365988.5
Brazil,TWICE JAPAN OFFICIAL YouTube Channel,2,4514703.0
Germany,JJ Olatunji,2,4844723.5
USA,This Morning,2,1111967.5
Germany,iKON,2,6400287.0
Germany,Jessi,2,7453081.5
Canada,Peloton,2,17025110.5
UK,M2,2,2038962.5
USA,FOX Sports MX,2,2281922.5
Brazil,TravisScottVEVO,2,8297355.5
Germany,YoungBoy Never Broke Again,2,4975802.5
Mexico,BLACKPINK - Topic,2,15670430.5
Brazil,CHUNG HA_Official,2,11352341.5
USA,GiveonVEVO,2,6085460.5
USA,Glamour,2,4174669.5
UK,WayV,2,1823203.5
France,Tekashi 6ix9ine,2,2859969.0
USA,starshipTV,2,10865831.5
Germany,BlackEyedPeasVEVO,2,27446098.0
UK,PowerfulJRE,2,3693873.5
Mexico,Piso 21,2,10221214.5
Canada,Daniil le Russe,2,604705.5
Canada,David Blaine,2,8680555.5
Germany,dojacatVEVO,2,13431105.0
Germany,HyundaiWorldwide,2,7542473.5
Brazil,The Official Pokémon YouTube channel,2,4942065.5
Brazil,The Emirates FA Cup,2,1836595.5
Germany,Gus Johnson,2,1280703.0
USA,GRM Daily,2,2153363.0
Germany,J97,2,28045085.0
Canada,Official Saweetie,2,18447824.0
Brazil,Chelsea Football Club,2,2495572.5
Germany,emma chamberlain,2,5402228.5
France,TWICE JAPAN OFFICIAL YouTube Channel,2,4515735.5
UK,MariahCareyVEVO,2,9673885.0
Russia,THE BOYZ,2,865325.5
Brazil,Tokopedia,2,7264241.5
Canada,L'autre chaîne de Cyprien,2,339994.5
UK,Desi Music Factory,2,30682519.0
Mexico,BlackEyedPeasVEVO,2,44076969.0
Germany,anasala family I أنس و أصالة,2,12938454.0
USA,James Bond 007,2,5775686.5
Germany,aespa,2,5696657.5
USA,HYBE LABELS,2,40317966.5
S Korea,바이준 BYJUN,2,5261537.5
France,Tokopedia,2,5831439.5
USA,PowerfulJRE,2,3693873.5
Canada,MTV UK,2,13844490.0
Germany,The Pixel Kingdom,2,42912199.0
UK,Walt Disney Animation Studios,2,8220456.0
Russia,TOHO animation チャンネル,2,1612549.0
Canada,KBS WORLD TV,2,3626480.0
Brazil,UFC - Ultimate Fighting Championship,2,11410704.0
Canada,MATH,2,604015.0
Canada,M2,2,2176417.0
Russia,ESPN,2,1392865.0
Russia,ESPN MMA,2,1026438.5
USA,The Pixel Kingdom,2,50557581.0
Mexico,(G)I-DLE (여자)아이들 (Official YouTube Channel),2,21702760.0
Canada,Léna Situations,2,1569951.0
S Korea,Recording Academy / GRAMMYs,2,5607887.0
France,WayV,2,1544875.0
UK,NHL,2,348460.0
Brazil,ZaynVEVO,2,12893172.0
France,Why Don't We,2,2970884.5
Mexico,Bruno Mars,2,18859951.5
USA,Peloton,2,17025916.5
Canada,League of Legends: Wild Rift,2,3528368.5
Canada,Les Inachevés,2,842804.0
Brazil,HYBE LABELS,2,40869625.5
France,VICTON 빅톤,2,6190089.5
Mexico,Anuel AA,2,38894691.5
Mexico,Arsenal,2,1757209.5
Brazil,CNCO,2,603429.5
USA,carwow,2,2323829.5
Germany,England,2,836777.5
Russia,TWICE JAPAN OFFICIAL YouTube Channel,2,1949416.5
Germany,ElGrandeToto,2,4641119.5
Brazil,dojacatVEVO,2,17195003.0
Russia,Talking Tom,2,6076112.5
Canada,Jojol,2,475988.5
Canada,Jojo Sim,2,8841676.5
Brazil,Bruno Mars,2,21831529.5
Canada,KarolGVEVO,2,25987297.0
USA,JJ Olatunji,2,5188050.0
Germany,Berm Peak,2,702121.5
Germany,F2Freestylers - Ultimate Soccer Skills Channel,2,1064791.5
Germany,Tory Lanez,2,10264455.0
Germany,BLACKPINK - Topic,2,9014264.0
Russia,CHUNG HA_Official,2,3398685.5
USA,Oculus,2,11076043.5
USA,iKON,2,8098206.0
Mexico,HyundaiWorldwide,2,7874072.5
Canada,HYBE LABELS,2,40317966.5
France,dojacatVEVO,2,14426922.5
France,cricket.com.au,2,31339435.5
Russia,C-SPAN,2,10564757.0
Canada,HyundaiWorldwide,2,8075207.5
USA,KBS Kpop,2,661717.0
France,ZaynVEVO,2,10974113.5
Russia,CBC News: The National,2,9439366.5
Mexico,Fernanfloo,2,17269442.5
S Korea,iKON,2,9212615.0
USA,Official Saweetie,2,19511556.5
USA,KBS WORLD TV,2,3857077.0
Brazil,Adult Swim,2,8058805.0
Germany,VICTON 빅톤,2,5629841.5
Brazil,Alan Becker,2,11509002.5
Mexico,Tekashi 6ix9ine,2,3800108.5
Mexico,TravisScottVEVO,2,8442331.5
USA,PENTAGON 펜타곤 (Official YouTube Channel),2,10915469.5
Germany,DrakeVEVO,2,16542167.0
Mexico,Dixie D'Amelio,2,12528119.0
UK,Ozuna,2,21349652.0
S Korea,ROSÉ - Topic,2,4637226.5
Mexico,Saturday Night Live,2,4665888.5
UK,Drake,2,7403230.5
USA,LadyGagaVEVO,2,10547711.0
Mexico,LilNasXVEVO,2,52735254.5
Mexico,Lele Pons,2,11676689.0
Mexico,LadyGagaVEVO,2,11904264.0
France,LaLiga Santander,2,830071.5
Brazil,BLACKPINK - Topic,2,13779801.5
UK,PENTAGON 펜타곤 (Official YouTube Channel),2,8874305.0
Mexico,DrakeVEVO,2,20276252.0
Germany,Walt Disney Animation Studios,2,7328814.0
Canada,Food Insider,2,1310753.0
Mexico,ESPN,2,1631389.5
Canada,1theK (원더케이),2,21571938.0
